"åàéZîNìx","åàéZélîºä˙","îÑè„çÇ","îÑè„å¥âø","îÑè„ëçóòâv","îÑè„ëçóòâvó¶","îÃä«îÔ","âcã∆óòâv","âcã∆óòâvó¶","EBITDA","åoèÌóòâv","ñ@êlê≈ìô","é¿éøé¿å¯ê≈ó¶","êeâÔé–Ç…ãAëÆÇ∑ÇÈèÉóòâv","èÉóòâvó¶","EPS","BPS","äÈã∆âøíl","éûâøëçäz","èÉóLóòéqïâç¬","PERÅiâÔó\Åj","PBR","PER Å~ PBR","EV/EBITDAÅiâÔó\Åj","PSR","PCFR","àÍäîìñÇΩÇËîzìñã‡","îzìñóòâÒÇËÅié¿ê—Åj","îzìñê´å¸","é©å»éëñ{îzìñó¶","ROE","ëçéëéYâÒì]ó¶","ç‡ñ±ÉåÉoÉåÉbÉW","é¿éøROE","ROIC","ROA","ëçéëéY","ó¨ìÆéëéY","åªã‡ãyÇ—óaã‡","åªã‡/ëçéëéY","åªã‡/åéä‘îÑè„","åªã‡/éûâøëçäz","îÑä|ã‡Ç®ÇÊÇ—éÛéÊéËå`","êªïiÇ®ÇÊÇ—édä|ïi","ó¨ìÆî‰ó¶","å≈íËéëéY","ïâç¬","ó¨ìÆïâç¬","îÉä|ã‡Ç®ÇÊÇ—éxï•éËå`","å≈íËïâç¬","óLóòéqïâç¬","D/EÉåÉVÉI","ÉlÉbÉgDèÉóòâvî{ó¶","é©å»äîí≤êÆçœïâç¬î‰ó¶","èÉéëéY","äîéÂéëñ{","é©å»éëñ{","é©å»éëñ{î‰ó¶","éëñ{ã‡","óòâvèËó]ã‡","âcã∆CF","å∏âøèûãpîÔ","ÇÃÇÍÇÒèûãpîÔ","ìäéëCF","ç‡ñ±CF","ÉtÉäÅ[CF","ê›îıìäéëäz","å§ãÜäJî≠îÔ","î≠çsçœäîéÆëçêî","è]ã∆àıêî","îÑè„/è]ã∆àıêî","âcóò/è]ã∆àıêî","äîâø"
"2020","4","1335439000000","1058525000000","276914000000","20.7","227384000000","49529000000","3.7","101416000000","59907000000","18627000000","40.1","25088000000","1.9","89.3","3716.9","514615011644","651353011644","-136738000000","31.0","0.6","19.4","5.6","0.5","8.9","64.0","2.76","71.7","1.7","2.4","0.73","1.7","2.1","2.6","1.4","1825019000000","805817000000","301162000000","17","3","46","324625000000","126770000000","197.4","1019201000000","726405000000","408125000000","226606000000","318279000000","164424000000","0.2","-5.5","59","1098613000000","820352000000","1043977000000","57","114464000000","683784000000","61681000000","50893000000","994000000","-56284000000","-78268000000","-9919000000","71600000000","32623000000","280876676","37062","36032567","1336382","2319"
"2019","4","1401894000000","1109051000000","292842000000","20.9","236568000000","56274000000","4.0","112407000000","63786000000","30624000000","29.8","69497000000","5.0","247.4","3260.4","491510185602","646307185602","-154797000000","9.9","0.7","7.0","4.6","0.5","5.3","64.0","2.78","25.9","2.0","7.6","0.81","1.9","6.7","2.3","4.0","1721724000000","884010000000","373013000000","22","3","58","330798000000","134279000000","183.9","837713000000","753149000000","480651000000","238066000000","272497000000","218216000000","0.2","-2.2","69","968574000000","812923000000","915780000000","53","114464000000","676346000000","93937000000","54474000000","1659000000","191057000000","-41280000000","36775000000","57162000000","33603000000","280881002","38181","36717058","1473874","2301"
"2018","4","1401505000000","1119390000000","282114000000","20.1","232216000000","49898000000","3.6","110729000000","58259000000","14262000000","-76.3","-35668000000","-","-118.2","3300.5","702850483847","798916483847","-96066000000","28.5","0.8","22.9","6.5","0.6","9.0","64.0","2.42","-54.2","1.9","-","0.79","1.8","-","3.1","-","1775022000000","799280000000","268046000000","15","2","34","351450000000","133070000000","170.9","975742000000","728400000000","467655000000","246138000000","260745000000","171980000000","0.2","2.7","66","1046622000000","823281000000","996163000000","56","114464000000","626949000000","68971000000","59080000000","1751000000","-146909000000","-32196000000","27868000000","41103000000","33786000000","301819601","38051","36832278","1311345","2647"
"2017","4","1412251000000","1131662000000","280589000000","19.9","234217000000","46372000000","3.3","109748000000","50971000000","15925000000","35.1","27501000000","1.9","91.2","3493.8","599558113708","662837113708","-63279000000","25.5","0.6","16.0","6.1","0.5","7.4","48.0","2.91","87.7","1.4","2.6","0.79","1.7","2.5","2.5","1.5","1794764000000","780039000000","242781000000","14","2","37","354241000000","137547000000","177.9","1014724000000","692213000000","438548000000","248993000000","253664000000","179502000000","0.2","-2.3","59","1102550000000","877797000000","1053600000000","59","114464000000","681976000000","48457000000","61070000000","2306000000","23074000000","-42771000000","-11100000000","59557000000","-","301563746","38627","36561240","1200507","2198"
"2016","4","1410172000000","1143164000000","267008000000","18.9","235598000000","31410000000","2.2","95187000000","36740000000","12567000000","31.6","25226000000","1.8","82.0","3361.1","707870299600","738232299600","-30362000000","26.4","0.7","18.8","7.4","0.5","8.0","32.0","2.67","78.0","1.0","2.4","0.81","1.7","2.3","1.6","1.4","1741904000000","737140000000","210454000000","12","2","29","341805000000","137312000000","177.5","1004763000000","660617000000","415198000000","247562000000","245418000000","180092000000","0.2","-1.2","57","1081286000000","884829000000","1033864000000","59","114464000000","695720000000","71944000000","61461000000","2316000000","14011000000","-45222000000","14860000000","57084000000","-","307596792","38808","36337147","809369","2400"
"2015","4","1455916000000","1173203000000","282712000000","19.4","237240000000","45471000000","3.1","112981000000","52651000000","20136000000","36.7","33587000000","2.3","106.9","3237.3","656067116000","628561116000","27506000000","21.0","0.6","12.9","5.5","0.4","6.4","32.0","3.2","59.9","1.0","3.3","0.85","1.7","3.1","2.1","2.0","1718636000000","721724000000","171694000000","10","1","27","348585000000","155946000000","170.5","996911000000","655394000000","423313000000","255585000000","232080000000","199200000000","0.2","0.8","57","1063241000000","894752000000","1017425000000","59","114464000000","717029000000","72629000000","65310000000","2200000000","-60883000000","-47166000000","-24635000000","97264000000","-","314280558","39198","37142609","1160034","2000"
"2014","4","1462118000000","1182954000000","279163000000","19.1","230989000000","48173000000","3.3","117195000000","53759000000","22571000000","44.2","26923000000","1.8","83.6","3351.3","741035036272","751997036272","-10962000000","28.9","0.7","20.2","6.1","0.5","7.9","32.0","2.74","76.5","1.0","2.5","0.81","1.7","2.3","2.0","1.5","1809462000000","763122000000","210979000000","12","2","28","366068000000","147904000000","175.3","1046340000000","685368000000","435404000000","258887000000","249964000000","200017000000","0.2","-0.4","56","1124093000000","902217000000","1078829000000","60","114464000000","737241000000","85730000000","67033000000","1989000000","-50540000000","-23864000000","30706000000","55024000000","-","321916540","39451","37061621","1221084","2336"
"2013","4","1448550000000","1176077000000","272472000000","18.8","222374000000","50098000000","3.5","127204000000","53285000000","21813000000","44.9","25641000000","1.8","79.6","2895.9","625810030507","636811030507","-11001000000","-","0.7","-","-","-","8.3","32.0","3.24","80.4","1.1","2.8","0.92","1.7","2.5","2.5","1.6","1574753000000","733054000000","203212000000","13","2","32","356981000000","139654000000","175.2","841699000000","598367000000","418422000000","249604000000","179945000000","192211000000","0.2","-0.4","56","976386000000","892110000000","932330000000","59","114464000000","727070000000","120108000000","73458000000","3648000000","-58370000000","-80038000000","56644000000","63464000000","-","321946932","39524","36649884","1267534","1978"
"2012","4","1446607000000","1186557000000","260049000000","18.0","224269000000","35779000000","2.5","118998000000","40318000000","16765000000","47.7","19217000000","1.3","59.7","2773.7","595905462504","570575462504","25330000000","47.5","0.6","30.4","4.9","0.4","6.0","32.0","3.61","107.2","1.2","2.2","0.92","1.8","1.9","1.7","1.2","1578976000000","751150000000","213630000000","14","2","37","367765000000","139054000000","164.1","827825000000","641920000000","457784000000","249567000000","184135000000","238960000000","0.3","1.3","62","937055000000","887193000000","893124000000","57","114464000000","722057000000","100497000000","80200000000","3019000000","-72587000000","-36236000000","12183000000","88314000000","-","321995182","39445","36674027","907060","1772"
"2011","4","1507227000000","1246878000000","260349000000","17.3","226334000000","34015000000","2.3","133179000000","36843000000","19511000000","730.2","-16356000000","-","-50.8","2705.4","575860237088","544877237088","30983000000","28.7","0.6","17.9","3.9","0.3","4.6","32.0","3.78","-126.0","1.2","-","0.94","1.8","-","1.3","-","1608806000000","782956000000","217518000000","14","2","40","385101000000","151118000000","176.7","824959000000","694593000000","443179000000","276353000000","251413000000","248501000000","0.3","-1.9","69","914213000000","888649000000","871230000000","54","114464000000","723459000000","108603000000","95829000000","3335000000","-80126000000","-32833000000","33930000000","74673000000","-","322031464","-","-","-","1692"
