"åàéZîNìx","åàéZélîºä˙","îÑè„çÇ","îÑè„å¥âø","îÑè„ëçóòâv","îÑè„ëçóòâvó¶","îÃä«îÔ","âcã∆óòâv","âcã∆óòâvó¶","EBITDA","åoèÌóòâv","ñ@êlê≈ìô","é¿éøé¿å¯ê≈ó¶","êeâÔé–Ç…ãAëÆÇ∑ÇÈèÉóòâv","èÉóòâvó¶","EPS","BPS","äÈã∆âøíl","éûâøëçäz","èÉóLóòéqïâç¬","PERÅiâÔó\Åj","PBR","PER Å~ PBR","EV/EBITDAÅiâÔó\Åj","PSR","PCFR","àÍäîìñÇΩÇËîzìñã‡","îzìñóòâÒÇËÅié¿ê—Åj","îzìñê´å¸","é©å»éëñ{îzìñó¶","ROE","ëçéëéYâÒì]ó¶","ç‡ñ±ÉåÉoÉåÉbÉW","é¿éøROE","ROIC","ROA","ëçéëéY","ó¨ìÆéëéY","åªã‡ãyÇ—óaã‡","åªã‡/ëçéëéY","åªã‡/åéä‘îÑè„","åªã‡/éûâøëçäz","îÑä|ã‡Ç®ÇÊÇ—éÛéÊéËå`","êªïiÇ®ÇÊÇ—édä|ïi","ó¨ìÆî‰ó¶","å≈íËéëéY","ïâç¬","ó¨ìÆïâç¬","îÉä|ã‡Ç®ÇÊÇ—éxï•éËå`","å≈íËïâç¬","óLóòéqïâç¬","D/EÉåÉVÉI","ÉlÉbÉgDèÉóòâvî{ó¶","é©å»äîí≤êÆçœïâç¬î‰ó¶","èÉéëéY","äîéÂéëñ{","é©å»éëñ{","é©å»éëñ{î‰ó¶","éëñ{ã‡","óòâvèËó]ã‡","âcã∆CF","å∏âøèûãpîÔ","ÇÃÇÍÇÒèûãpîÔ","ìäéëCF","ç‡ñ±CF","ÉtÉäÅ[CF","ê›îıìäéëäz","å§ãÜäJî≠îÔ","î≠çsçœäîéÆëçêî","è]ã∆àıêî","îÑè„/è]ã∆àıêî","âcóò/è]ã∆àıêî","äîâø"
"2021","4","1157945000000","801994000000","355950000000","30.7","267071000000","88879000000","7.7","137583000000","97001000000","31098000000","44.5","37067000000","3.2","83.5","1519.2","759151990066","781129990066","-21978000000","23.0","1.2","26.6","5.5","0.7","9.4","49.0","2.79","58.7","3.2","5.5","0.97","1.8","5.5","7.2","3.1","1198921000000","609395000000","144534000000","12","1","19","185747000000","188473000000","184.8","589525000000","496168000000","329694000000","-","166473000000","122556000000","0.2","-0.6","71","702753000000","612409000000","674637000000","56","100002000000","447958000000","105023000000","45912000000","2792000000","2694000000","-54729000000","60409000000","44614000000","-","444076174","-","-","-","1759"
"2020","4","1056560000000","726174000000","330385000000","31.3","263084000000","67300000000","6.4","116645000000","62649000000","19902000000","31.5","41544000000","3.9","92.5","1485.9","1004696793750","953983793750","50713000000","21.9","1.4","31.4","8.4","0.9","10.3","47.0","2.21","50.8","3.2","6.2","0.92","1.7","5.8","5.9","3.6","1150143000000","505571000000","87454000000","8","1","9","170631000000","164142000000","179.1","644571000000","455751000000","282278000000","-","173472000000","138167000000","0.2","1.2","62","694392000000","606696000000","667067000000","58","100002000000","441087000000","75271000000","44926000000","4419000000","-58495000000","-19157000000","17227000000","58044000000","35110000000","448933550","26577","39754675","2532265","2125"
"2019","4","1129254000000","766551000000","362702000000","32.1","274727000000","87974000000","7.8","133230000000","87202000000","22575000000","26.9","59181000000","5.2","129.6","1333.8","695431893946","654586893946","40845000000","9.8","1.1","10.5","4.9","0.6","5.8","46.0","3.21","35.5","3.4","9.7","1.02","1.8","9.1","9.0","5.4","1105781000000","491883000000","76819000000","7","1","12","174124000000","166609000000","147.2","613897000000","471562000000","334212000000","-","137349000000","117664000000","0.2","0.7","70","634219000000","598403000000","609254000000","55","100002000000","433266000000","92647000000","42018000000","3238000000","-100562000000","15450000000","25980000000","66667000000","37146000000","456794762","27003","41819576","3257934","1433"
"2018","4","1142713000000","774647000000","368065000000","32.2","272378000000","95686000000","8.4","137323000000","93146000000","25428000000","27.1","66093000000","5.8","142.4","1307.8","809866932833","825902932833","-16036000000","12.3","1.4","16.8","5.7","0.7","7.6","44.0","2.47","30.9","3.4","10.9","1.12","1.7","10.1","10.6","6.5","1023706000000","470037000000","69882000000","7","1","8","186973000000","153921000000","151.0","553669000000","390960000000","311180000000","-","79779000000","53846000000","0.1","-0.2","58","632746000000","572894000000","607125000000","59","100002000000","408008000000","85213000000","38789000000","2848000000","-62553000000","-31539000000","11618000000","73595000000","38838000000","464251227","26486","43144038","3612701","1779"
"2017","4","1107429000000","745346000000","362082000000","32.7","262850000000","99231000000","9.0","137663000000","93929000000","27626000000","29.3","63459000000","5.7","134.5","1245.9","843909626368","875580626368","-31671000000","13.1","1.5","19.5","6.0","0.8","8.3","40.0","2.16","29.7","3.2","10.8","1.11","1.7","10.1","11.3","6.4","994137000000","459201000000","77996000000","8","1","9","183263000000","139531000000","153.6","534935000000","381379000000","299050000000","-","82328000000","46325000000","0.1","-0.5","58","612757000000","540673000000","587766000000","59","100002000000","374101000000","82272000000","36016000000","2416000000","-60881000000","-35981000000","32535000000","49737000000","-","471756803","26080","42462768","3804870","1856"
"2016","4","1065776000000","712258000000","353517000000","33.2","257040000000","96476000000","9.1","133437000000","91513000000","20950000000","25.3","60850000000","5.7","127.2","1147.9","829223606479","895383606479","-66160000000","15.2","1.6","24.7","6.2","0.8","9.3","35.0","1.87","27.5","3.0","11.1","1.13","1.7","10.3","12.7","6.4","943640000000","466101000000","109891000000","12","1","12","164071000000","122672000000","160.7","477538000000","373090000000","290081000000","-","83009000000","43731000000","0.1","-1.1","61","570549000000","509234000000","549344000000","58","100002000000","341009000000","108229000000","34843000000","2118000000","-44057000000","-39633000000","68416000000","39813000000","-","478558849","23006","46326002","4193515","1871"
"2015","4","1096317000000","750513000000","345804000000","31.5","255981000000","89823000000","8.2","126714000000","81213000000","20223000000","25.9","56653000000","5.2","116.0","1071.2","661071123672","676743123672","-15672000000","11.7","1.3","15.1","5.2","0.6","7.1","30.0","2.16","25.9","2.8","10.8","1.17","1.8","10.3","12.1","6.1","936043000000","434513000000","68007000000","7","1","10","175996000000","125354000000","138.0","501530000000","391887000000","314944000000","-","76942000000","52335000000","0.1","-0.3","69","544156000000","478874000000","523058000000","56","100002000000","295659000000","71389000000","34735000000","2156000000","-23715000000","-41726000000","26257000000","45132000000","-","488270652","23901","45869085","3758127","1386"
"2014","4","1112748000000","775130000000","337617000000","30.3","251853000000","85764000000","7.7","119315000000","87978000000","29944000000","35.5","52995000000","4.8","106.1","1033.5","754796570094","778846570094","-24050000000","14.7","1.5","22.2","6.2","0.7","9.0","27.0","1.73","25.5","2.6","10.3","1.15","1.9","9.8","9.6","5.5","968011000000","466164000000","87169000000","9","1","11","186379000000","135221000000","139.8","501847000000","432718000000","333426000000","-","99291000000","63119000000","0.1","-0.5","78","535292000000","452712000000","516312000000","53","100002000000","265246000000","67760000000","31203000000","2348000000","4127000000","-63856000000","27641000000","40119000000","-","499580866","23886","46585782","3590555","1559"
"2013","4","1110851000000","774753000000","336097000000","30.3","253555000000","82541000000","7.4","119874000000","83310000000","30058000000","41.5","41190000000","3.7","80.9","897.2","532673957194","546338957194","-13665000000","-","1.2","-","-","-","14.6","23.0","2.14","28.4","2.6","9.0","1.16","2.1","8.6","9.5","4.3","961009000000","494660000000","107673000000","11","1","20","192234000000","134629000000","127.4","466349000000","487454000000","388365000000","-","99089000000","94008000000","0.2","-0.3","99","473555000000","429120000000","456820000000","48","100002000000","240231000000","97720000000","34376000000","2957000000","-60914000000","-49803000000","65798000000","31922000000","-","509169578","23017","48262198","3586089","1073"
"2012","4","1032431000000","729971000000","302460000000","29.3","242838000000","59621000000","5.8","97748000000","60670000000","13274000000","29.8","30174000000","2.9","58.4","810.8","556992058072","532805058072","24187000000","18.7","1.3","23.8","5.6","0.5","8.0","18.0","1.74","30.8","2.2","7.2","1.15","2.2","7.0","8.7","3.3","901564000000","439964000000","91132000000","10","1","17","172084000000","120690000000","131.1","461600000000","468336000000","335539000000","-","132797000000","115319000000","0.3","0.8","105","433228000000","406939000000","418583000000","46","100002000000","209280000000","71016000000","34895000000","3232000000","-31133000000","-30520000000","38965000000","32051000000","-","516283971","22202","46501712","2685389","1032"
