"åàéZîNìx","åàéZélîºä˙","îÑè„çÇ","îÑè„å¥âø","îÑè„ëçóòâv","îÑè„ëçóòâvó¶","îÃä«îÔ","âcã∆óòâv","âcã∆óòâvó¶","EBITDA","åoèÌóòâv","ñ@êlê≈ìô","é¿éøé¿å¯ê≈ó¶","êeâÔé–Ç…ãAëÆÇ∑ÇÈèÉóòâv","èÉóòâvó¶","EPS","BPS","äÈã∆âøíl","éûâøëçäz","èÉóLóòéqïâç¬","PERÅiâÔó\Åj","PBR","PER Å~ PBR","EV/EBITDAÅiâÔó\Åj","PSR","PCFR","àÍäîìñÇΩÇËîzìñã‡","îzìñóòâÒÇËÅié¿ê—Åj","îzìñê´å¸","é©å»éëñ{îzìñó¶","ROE","ëçéëéYâÒì]ó¶","ç‡ñ±ÉåÉoÉåÉbÉW","é¿éøROE","ROIC","ROA","ëçéëéY","ó¨ìÆéëéY","åªã‡ãyÇ—óaã‡","åªã‡/ëçéëéY","åªã‡/åéä‘îÑè„","åªã‡/éûâøëçäz","îÑä|ã‡Ç®ÇÊÇ—éÛéÊéËå`","êªïiÇ®ÇÊÇ—édä|ïi","ó¨ìÆî‰ó¶","å≈íËéëéY","ïâç¬","ó¨ìÆïâç¬","îÉä|ã‡Ç®ÇÊÇ—éxï•éËå`","å≈íËïâç¬","óLóòéqïâç¬","D/EÉåÉVÉI","ÉlÉbÉgDèÉóòâvî{ó¶","é©å»äîí≤êÆçœïâç¬î‰ó¶","èÉéëéY","äîéÂéëñ{","é©å»éëñ{","é©å»éëñ{î‰ó¶","éëñ{ã‡","óòâvèËó]ã‡","âcã∆CF","å∏âøèûãpîÔ","ÇÃÇÍÇÒèûãpîÔ","ìäéëCF","ç‡ñ±CF","ÉtÉäÅ[CF","ê›îıìäéëäz","å§ãÜäJî≠îÔ","î≠çsçœäîéÆëçêî","è]ã∆àıêî","îÑè„/è]ã∆àıêî","âcóò/è]ã∆àıêî","äîâø"
"2021","4","3014095000000","2127682000000","886413000000","29.4","762970000000","132525000000","4.4","313064000000","144436000000","-12267000000","-8.5","141277000000","4.7","518.5","5555.0","1827644843800","1403147843800","424497000000","20.0","0.9","18.6","6.0","0.5","5.6","100.0","1.94","19.3","1.8","9.3","0.8","2.5","9.3","6.1","3.8","3761733000000","1836690000000","430778000000","11","2","31","722334000000","246244000000","137.7","1925043000000","1975091000000","1333983000000","446788000000","641108000000","855275000000","0.6","3.0","111","1786642000000","1513503000000","1513503000000","40","427831000000","678653000000","147517000000","180539000000","-","-63377000000","-189616000000","76411000000","71106000000","-","272455892","-","-","-","5150"
"2020","4","2994023000000","2132840000000","861183000000","28.8","732989000000","153759000000","5.1","321372000000","157831000000","-4035000000","-2.6","149606000000","5.0","549.0","4800.7","1956166338000","1776655338000","179511000000","19.7","1.4","26.8","6.2","0.6","6.9","90.0","1.38","16.4","1.9","11.4","0.82","2.8","11.4","7.8","4.1","3668564000000","1860832000000","523345000000","14","2","29","740448000000","185548000000","155.4","1807732000000","2106738000000","1197523000000","467638000000","909215000000","702856000000","0.5","1.2","135","1561826000000","1308151000000","1308151000000","36","427831000000","564660000000","274907000000","167613000000","-","-122491000000","1394000000","217286000000","57621000000","114625000000","272493150","114714","26099892","1340368","6520"
"2019","4","3095234000000","2207675000000","887559000000","28.7","752690000000","127609000000","4.1","293969000000","123969000000","11250000000","9.1","99967000000","3.2","385.1","3508.2","1340239861080","1024072861080","316167000000","15.8","1.1","17.7","4.8","0.3","4.4","70.0","1.77","18.2","2.0","11.0","0.99","3.4","10.9","7.3","3.2","3123254000000","1698917000000","359252000000","12","1","35","737484000000","199326000000","139.0","1424337000000","2008731000000","1221867000000","460881000000","786864000000","675419000000","0.7","3.2","180","1114523000000","910674000000","910674000000","29","397199000000","436361000000","261863000000","166360000000","-","-84023000000","-91747000000","52424000000","209439000000","109787000000","259587544","112638","27479483","1132913","3945"
"2018","4","2913446000000","2083517000000","829929000000","28.5","743021000000","57780000000","2.0","157525000000","77308000000","25378000000","32.8","39675000000","1.4","152.8","3307.3","1241106463065","972614463065","268492000000","38.9","1.1","44.1","8.3","0.3","7.8","40.0","1.07","26.2","1.2","4.6","0.98","3.4","4.6","2.3","1.3","2963222000000","1638236000000","278314000000","9","1","29","734431000000","234621000000","141.4","1324986000000","1903541000000","1158213000000","482596000000","745328000000","546806000000","0.6","6.8","179","1059681000000","858939000000","858939000000","29","397199000000","354582000000","64235000000","99745000000","-","-76675000000","-50503000000","-86133000000","150368000000","108141000000","259710137","110595","26343379","522447","3745"
"2017","4","2844450000000","2046850000000","797594000000","28.0","733744000000","63850000000","2.2","159887000000","86941000000","26784000000","30.8","45870000000","1.6","176.6","3390.8","947021039057","776976039057","170045000000","19.4","0.9","17.1","6.1","0.3","5.7","60.0","2.01","339.8","1.8","5.2","1.01","3.2","5.2","2.7","1.6","2821350000000","1640340000000","346025000000","12","1","45","931231000000","220254000000","154.3","1181020000000","1767070000000","1063070000000","512115000000","704001000000","516070000000","0.6","3.7","167","1054290000000","880833000000","880838000000","31","397199000000","265879000000","129981000000","96037000000","-","-14231000000","-7239000000","76594000000","53387000000","108000000000","259771327","109390","26002834","583691","2991"
"2016","4","2665040000000","1909410000000","755621000000","28.4","713783000000","41838000000","1.6","122214000000","68058000000","32834000000","48.2","27310000000","1.0","105.1","3287.4","962297310196","696420310196","265877000000","34.8","0.8","28.4","8.7","0.3","6.9","6.0","2.24","57.1","0.2","3.2","0.99","3.1","3.2","0.7","1.0","2684000000000","1508740000000","201069000000","7","1","29","695199000000","205855000000","150.5","1175260000000","1667930000000","1002540000000","418825000000","665389000000","466946000000","0.5","9.7","164","1016070000000","854264000000","854268000000","32","397199000000","235601000000","92525000000","80376000000","-","6425000000","-48881000000","47436000000","45089000000","109000000000","259858325","107729","24738371","388363","2680"
"2015","4","2824833000000","1978757000000","842424000000","29.8","735118000000","107306000000","3.8","192171000000","82735000000","3883000000","5.0","68749000000","2.4","264.6","3048.1","1042141717945","735424717945","306717000000","11.3","0.9","10.5","5.6","0.3","4.9","6.0","2.12","22.7","0.2","8.7","1.13","3.1","8.6","8.2","2.8","2493441000000","1527259000000","168636000000","7","1","23","874496000000","228059000000","150.9","966182000000","1640948000000","1012042000000","415427000000","628906000000","475353000000","0.6","4.5","192","852493000000","808560000000","792092000000","32","397199000000","265404000000","97829000000","73026000000","11839000000","-32202000000","-50082000000","6881000000","90948000000","-","259867392","98726","28612858","1086907","2830"
"2014","4","2935517000000","2039499000000","896018000000","30.5","767934000000","128084000000","4.4","223615000000","112112000000","40812000000","42.2","57302000000","2.0","220.5","3169.3","1273417260859","917382260859","356035000000","26.2","1.1","29.2","5.9","0.3","7.0","4.0","1.13","18.1","0.1","7.0","1.12","3.2","6.9","6.5","2.2","2620652000000","1576785000000","159764000000","6","1","17","928367000000","241146000000","147.4","1043867000000","1736460000000","1069548000000","466677000000","666912000000","515799000000","0.6","6.2","196","884192000000","749889000000","823650000000","31","397199000000","207021000000","87917000000","78717000000","16814000000","-47510000000","-72027000000","-20912000000","108829000000","-","259881660","98882","29687071","1295322","3530"
"2013","4","3043114000000","2128457000000","914657000000","30.1","808464000000","106193000000","3.5","200255000000","69152000000","42366000000","50.5","33742000000","1.1","129.9","2678.6","1201199985540","823634985540","377565000000","-","1.2","-","-","-","8.8","4.0","1.26","30.8","0.1","4.8","1.21","3.6","4.8","5.0","1.3","2505329000000","1502909000000","192668000000","8","1","23","842308000000","214395000000","152.5","1002420000000","1737666000000","985585000000","446494000000","752081000000","570233000000","0.8","11.2","225","767663000000","725195000000","695949000000","28","397199000000","182570000000","94124000000","76977000000","17085000000","-38893000000","-49983000000","-67537000000","161661000000","-","259821762","100914","30155519","1052312","3170"
"2012","4","3071609000000","2142243000000","929366000000","30.3","814719000000","114647000000","3.7","213687000000","92024000000","30526000000","44.1","30434000000","1.0","117.1","2735.1","1059402224075","636596224075","422806000000","31.8","0.9","28.5","5.3","0.2","5.3","4.0","1.63","34.2","0.1","4.3","1.19","3.6","4.3","6.4","1.2","2580966000000","1513806000000","174295000000","7","1","27","834052000000","242639000000","134.7","1067160000000","1744819000000","1123656000000","458724000000","621163000000","597101000000","0.8","13.9","208","836147000000","700429000000","710666000000","28","397199000000","157771000000","143748000000","83612000000","15428000000","-101742000000","-98807000000","2559000000","141189000000","-","259835194","102375","30003507","1119873","2450"
"2011","4","3036836000000","2128920000000","907916000000","29.9","834174000000","73742000000","2.4","169460000000","42050000000","108194000000","3277.6","-110267000000","-","-424.4","2528.3","939016235864","449525235864","489491000000","30.0","0.7","20.5","5.1","0.1","4.1","0.0","0.0","0.0","-","-","1.19","3.9","-","-","-","2557570000000","1514437000000","195443000000","8","1","43","810579000000","249917000000","143.1","1043133000000","1779956000000","1058612000000","466177000000","721344000000","684934000000","1.0","-4.4","228","777614000000","669753000000","656956000000","26","397199000000","82659000000","83857000000","83058000000","12660000000","-49706000000","14692000000","26664000000","57193000000","-","259841177","-","-","-","1730"
"2010","4","3115424000000","2199973000000","915451000000","29.4","857631000000","57820000000","1.9","161417000000","41000000","-8796000000","56.1","-12518000000","-","-48.2","2913.5","947177704355","470321704355","476856000000","31.4","0.6","19.5","4.7","0.1","4.0","0.0","0.0","0.0","-","-","1.19","3.5","-","4.7","-","2628931000000","1442580000000","184662000000","7","1","39","726355000000","264743000000","122.2","1186351000000","1753490000000","1180528000000","464529000000","572962000000","661518000000","0.9","-38.1","200","875441000000","780045000000","757054000000","29","397199000000","192943000000","33660000000","90614000000","12983000000","-146244000000","73075000000","-53391000000","87051000000","-","259846246","-","-","-","1810"
"2009","4","3583148000000","2492403000000","1090745000000","30.4","1039840000000","50905000000","1.4","210317000000","49429000000","41238000000","74.1","11428000000","0.3","44.0","3043.6","1232143400912","730190400912","501953000000","73.0","0.9","67.4","5.6","0.2","4.3","4.0","1.42","91.0","0.1","1.4","1.22","3.7","1.4","0.6","0.4","2937644000000","1642965000000","195095000000","7","1","27","773388000000","315552000000","128.5","1294679000000","2005732000000","1278147000000","522533000000","727585000000","697048000000","0.9","43.9","215","931912000000","803552000000","790904000000","27","397199000000","216439000000","134816000000","148008000000","11404000000","-41241000000","-80408000000","19981000000","114835000000","-","259854235","-","-","-","2810"
