"åàéZîNìx","åàéZélîºä˙","îÑè„çÇ","îÑè„å¥âø","îÑè„ëçóòâv","îÑè„ëçóòâvó¶","îÃä«îÔ","âcã∆óòâv","âcã∆óòâvó¶","EBITDA","åoèÌóòâv","ñ@êlê≈ìô","é¿éøé¿å¯ê≈ó¶","êeâÔé–Ç…ãAëÆÇ∑ÇÈèÉóòâv","èÉóòâvó¶","EPS","BPS","äÈã∆âøíl","éûâøëçäz","èÉóLóòéqïâç¬","PERÅiâÔó\Åj","PBR","PER Å~ PBR","EV/EBITDAÅiâÔó\Åj","PSR","PCFR","àÍäîìñÇΩÇËîzìñã‡","îzìñóòâÒÇËÅié¿ê—Åj","îzìñê´å¸","é©å»éëñ{îzìñó¶","ROE","ëçéëéYâÒì]ó¶","ç‡ñ±ÉåÉoÉåÉbÉW","é¿éøROE","ROIC","ROA","ëçéëéY","ó¨ìÆéëéY","åªã‡ãyÇ—óaã‡","åªã‡/ëçéëéY","åªã‡/åéä‘îÑè„","åªã‡/éûâøëçäz","îÑä|ã‡Ç®ÇÊÇ—éÛéÊéËå`","êªïiÇ®ÇÊÇ—édä|ïi","ó¨ìÆî‰ó¶","å≈íËéëéY","ïâç¬","ó¨ìÆïâç¬","îÉä|ã‡Ç®ÇÊÇ—éxï•éËå`","å≈íËïâç¬","óLóòéqïâç¬","D/EÉåÉVÉI","ÉlÉbÉgDèÉóòâvî{ó¶","é©å»äîí≤êÆçœïâç¬î‰ó¶","èÉéëéY","äîéÂéëñ{","é©å»éëñ{","é©å»éëñ{î‰ó¶","éëñ{ã‡","óòâvèËó]ã‡","âcã∆CF","å∏âøèûãpîÔ","ÇÃÇÍÇÒèûãpîÔ","ìäéëCF","ç‡ñ±CF","ÉtÉäÅ[CF","ê›îıìäéëäz","å§ãÜäJî≠îÔ","î≠çsçœäîéÆëçêî","è]ã∆àıêî","îÑè„/è]ã∆àıêî","âcóò/è]ã∆àıêî","äîâø"
"2021","4","611634000000","395562000000","216071000000","35.3","113536000000","106218000000","17.4","148159000000","104671000000","32878000000","31.4","71445000000","11.7","121.2","575.6","2596223696760","2370140696760","226083000000","34.3","7.0","239.9","17.5","3.9","21.4","40.0","1.0","33.0","6.9","21.1","0.77","2.3","21.1","10.8","9.0","789655000000","333645000000","115610000000","15","2","5","135678000000","-","111.8","456010000000","447168000000","298342000000","53800000000","148826000000","341693000000","1.0","3.2","131","342486000000","339360000000","339360000000","43","22414000000","328830000000","98137000000","41941000000","-","-130547000000","-7995000000","55160000000","42977000000","-","589587238","-","-","-","4020"
"2020","4","550337000000","364539000000","185798000000","33.8","98366000000","80748000000","14.7","121659000000","71075000000","18497000000","26.0","52867000000","9.6","87.6","547.7","2079300857175","2066894857175","12406000000","31.8","6.3","198.9","16.4","3.8","19.5","36.0","1.05","41.1","6.6","16.0","0.84","2.0","15.3","12.5","8.1","656536000000","323366000000","153187000000","23","3","7","106324000000","-","185.5","333170000000","323329000000","174348000000","37358000000","148981000000","165593000000","0.5","0.2","93","333206000000","330495000000","330495000000","50","21175000000","278675000000","84594000000","40911000000","-","-20522000000","-13183000000","51222000000","33372000000","4468000000","603472951","13430","40978183","6012509","3425"
"2019","4","528721000000","346101000000","182620000000","34.5","97491000000","85625000000","16.2","125008000000","85484000000","26388000000","30.9","58195000000","11.0","97.6","417.2","1491535979088","1364110979088","127425000000","19.8","5.5","108.4","12.3","2.6","12.6","32.0","1.4","32.8","7.7","23.4","0.94","2.3","18.5","12.4","10.3","565229000000","259187000000","100778000000","18","2","7","97405000000","2613000000","166.0","306042000000","300502000000","156179000000","34062000000","144322000000","228203000000","0.9","2.2","91","264727000000","249424000000","248746000000","44","20067000000","274600000000","112838000000","39383000000","-","18382000000","-149908000000","81808000000","31030000000","4310000000","596202351","13278","39819325","6448637","2288"
"2018","4","501243000000","336508000000","164735000000","32.9","93293000000","71442000000","14.3","101869000000","72409000000","25213000000","32.9","50931000000","10.2","72.8","587.7","1106920445588","1172470445588","-65550000000","22.1","2.9","63.1","11.0","2.3","14.1","90.0","1.79","41.2","15.3","12.4","0.82","1.5","10.5","9.8","8.3","612192000000","285788000000","124773000000","20","3","11","88101000000","2130000000","230.0","326404000000","187160000000","124264000000","-","62419000000","59223000000","0.1","-1.3","38","425032000000","385739000000","410979000000","67","19338000000","423047000000","56349000000","30427000000","-","-16826000000","-73106000000","30073000000","26276000000","3665000000","699293541","12578","39850771","5679917","1677"
"2017","4","471488000000","311868000000","159619000000","33.9","94481000000","65138000000","13.8","97079000000","66161000000","26356000000","31.9","55145000000","11.7","77.2","586.7","1121399455745","1200293455745","-78894000000","20.3","2.9","58.3","11.7","2.6","13.2","90.0","1.79","38.9","15.3","13.2","0.73","1.5","12.0","7.8","8.6","643117000000","298275000000","159541000000","25","4","13","75817000000","1116000000","184.0","344842000000","210442000000","162133000000","-","47714000000","80647000000","0.2","-1.4","44","432674000000","385645000000","419185000000","65","18600000000","393487000000","73493000000","31941000000","-","-17882000000","-46829000000","25190000000","48303000000","-","714467535","12708","37101668","5125748","1680"
"2016","4","424548000000","280761000000","143787000000","33.9","85272000000","58514000000","13.8","86990000000","60354000000","21042000000","32.4","45064000000","10.6","60.5","583.6","922211155247","1017335155247","-95124000000","22.4","2.3","52.4","10.5","2.4","13.8","80.0","1.86","42.0","13.7","10.4","0.68","1.4","9.6","7.6","7.2","628944000000","295915000000","152610000000","24","4","15","67290000000","1071000000","265.3","333029000000","181646000000","111552000000","-","69500000000","57486000000","0.1","-2.1","37","447297000000","396339000000","434433000000","69","18600000000","400345000000","61147000000","28476000000","-","-30341000000","-34327000000","-8064000000","69211000000","-","744399021","11605","36583197","5042137","1367"
"2015","4","421439000000","287270000000","134168000000","31.8","75873000000","58295000000","13.8","90893000000","61001000000","19513000000","31.3","42648000000","10.1","56.9","549.0","862679514070","860949514070","1730000000","21.0","2.1","43.9","9.5","2.0","11.7","80.0","2.01","40.7","14.6","10.4","0.68","1.5","9.3","8.2","6.9","621695000000","306943000000","62138000000","10","2","7","64876000000","821000000","228.5","314751000000","196286000000","134304000000","-","61327000000","63868000000","0.2","0.0","41","425409000000","376231000000","411551000000","66","18600000000","378083000000","81470000000","32598000000","-","-75344000000","9326000000","33145000000","48325000000","-","749647665","10757","39178117","5419262","1148"
"2014","4","405984000000","289210000000","116774000000","28.8","65287000000","51486000000","12.7","77286000000","52942000000","19209000000","32.5","38880000000","9.6","53.4","535.1","944444387996","906244387996","38200000000","23.2","2.3","54.1","12.0","2.2","14.0","70.0","1.55","36.1","13.1","10.0","0.68","1.5","8.7","7.1","6.6","593213000000","298565000000","26469000000","4","1","3","62282000000","778000000","263.7","294647000000","189745000000","113208000000","-","75988000000","64669000000","0.2","1.0","41","403467000000","328454000000","389422000000","66","18600000000","352220000000","58710000000","25800000000","-","-1093000000","-10536000000","27630000000","31080000000","-","727811196","9012","45049268","5713049","1245"
"2013","4","385932000000","276664000000","109267000000","28.3","59450000000","49816000000","12.9","83934000000","52360000000","21175000000","40.2","31527000000","8.2","43.6","456.5","695026296009","649869296009","45157000000","-","2.0","-","-","-","19.0","56.0","1.72","35.4","12.3","9.5","0.82","1.4","8.1","7.4","6.7","469010000000","208121000000","9885000000","2","0","2","67125000000","1263000000","260.7","260888000000","137601000000","79841000000","-","57759000000","55042000000","0.2","1.4","35","331408000000","299208000000","330351000000","70","18600000000","325476000000","33839000000","34118000000","-","-32234000000","-8773000000","-39000000","33878000000","-","723636151","8123","47511018","6132710","898"
"2012","4","363891000000","262315000000","101575000000","27.9","57608000000","43967000000","12.1","86441000000","45858000000","14261000000","33.3","28612000000","7.9","39.9","403.3","524467127668","477432127668","47035000000","17.1","1.7","28.1","6.0","1.3","6.8","52.0","2.15","35.9","12.9","9.9","0.84","1.5","8.1","8.6","6.6","432222000000","189206000000","10273000000","2","0","2","54039000000","223000000","160.1","243016000000","141404000000","118207000000","-","23196000000","57308000000","0.2","1.6","40","290818000000","273032000000","289330000000","67","18600000000","303299000000","68600000000","42474000000","-","-36019000000","-10723000000","37552000000","31048000000","-","717342475","7738","47026493","5681959","666"
