"åàéZîNìx","åàéZélîºä˙","îÑè„çÇ","îÑè„å¥âø","îÑè„ëçóòâv","îÑè„ëçóòâvó¶","îÃä«îÔ","âcã∆óòâv","âcã∆óòâvó¶","EBITDA","åoèÌóòâv","ñ@êlê≈ìô","é¿éøé¿å¯ê≈ó¶","êeâÔé–Ç…ãAëÆÇ∑ÇÈèÉóòâv","èÉóòâvó¶","EPS","BPS","äÈã∆âøíl","éûâøëçäz","èÉóLóòéqïâç¬","PERÅiâÔó\Åj","PBR","PER Å~ PBR","EV/EBITDAÅiâÔó\Åj","PSR","PCFR","àÍäîìñÇΩÇËîzìñã‡","îzìñóòâÒÇËÅié¿ê—Åj","îzìñê´å¸","é©å»éëñ{îzìñó¶","ROE","ëçéëéYâÒì]ó¶","ç‡ñ±ÉåÉoÉåÉbÉW","é¿éøROE","ROIC","ROA","ëçéëéY","ó¨ìÆéëéY","åªã‡ãyÇ—óaã‡","åªã‡/ëçéëéY","åªã‡/åéä‘îÑè„","åªã‡/éûâøëçäz","îÑä|ã‡Ç®ÇÊÇ—éÛéÊéËå`","êªïiÇ®ÇÊÇ—édä|ïi","ó¨ìÆî‰ó¶","å≈íËéëéY","ïâç¬","ó¨ìÆïâç¬","îÉä|ã‡Ç®ÇÊÇ—éxï•éËå`","å≈íËïâç¬","óLóòéqïâç¬","D/EÉåÉVÉI","ÉlÉbÉgDèÉóòâvî{ó¶","é©å»äîí≤êÆçœïâç¬î‰ó¶","èÉéëéY","äîéÂéëñ{","é©å»éëñ{","é©å»éëñ{î‰ó¶","éëñ{ã‡","óòâvèËó]ã‡","âcã∆CF","å∏âøèûãpîÔ","ÇÃÇÍÇÒèûãpîÔ","ìäéëCF","ç‡ñ±CF","ÉtÉäÅ[CF","ê›îıìäéëäz","å§ãÜäJî≠îÔ","î≠çsçœäîéÆëçêî","è]ã∆àıêî","îÑè„/è]ã∆àıêî","âcóò/è]ã∆àıêî","äîâø"
"2020","4","5312599000000","2928175000000","2384424000000","44.9","1364234000000","1037395000000","19.5","1765140000000","1038056000000","331451000000","31.9","651496000000","12.3","286.3","2091.8","8560652823315","7724973823315","835679000000","12.1","1.6","19.6","4.9","1.5","5.6","120.0","3.53","41.9","5.7","13.7","0.5","2.2","13.4","11.0","6.2","10535326000000","3558928000000","809802000000","8","2","10","2229435000000","69821000000","101.2","6976398000000","5275857000000","3516383000000","754345000000","1759474000000","1645481000000","0.3","1.3","99","5259469000000","4759720000000","4759720000000","45","141852000000","4409000000000","1682166000000","727745000000","-","-658925000000","-585571000000","1093908000000","588258000000","24131000000","2275397297","47320","112269632","21922971","3395"
"2019","4","5237221000000","2925000000000","2312221000000","44.1","1299504000000","1025237000000","19.6","1715162000000","1020699000000","325298000000","31.9","639767000000","12.2","278.2","1906.3","8647873561600","7336708561600","1311165000000","11.8","1.7","19.8","5.1","1.4","5.6","115.0","3.61","41.3","6.0","14.6","0.55","2.2","14.1","11.5","6.7","9580149000000","3023131000000","369202000000","4","1","5","2168355000000","75366000000","100.3","6557018000000","4721041000000","3013738000000","657298000000","1707303000000","1680367000000","0.4","2.0","94","4859108000000","4384424000000","4384424000000","46","141852000000","4138195000000","1323356000000","689925000000","-","-610950000000","-546381000000","661195000000","662161000000","24007000000","2299908640","44952","116506963","22807372","3190"
"2018","4","5080353000000","2867413000000","2212940000000","43.6","1210470000000","1013729000000","20.0","1576131000000","1010275000000","309149000000","30.6","617669000000","12.2","262.7","1779.4","6594210852720","5607255852720","986955000000","9.0","1.3","12.1","4.2","1.1","4.7","105.0","4.4","40.0","5.9","14.8","0.69","1.8","13.5","13.1","8.4","7330416000000","2432498000000","204597000000","3","0","4","1965554000000","90588000000","176.5","4897918000000","2717484000000","1377801000000","671969000000","1339683000000","1191552000000","0.3","1.6","54","4612932000000","4183492000000","4183492000000","57","141852000000","4144133000000","1029607000000","562402000000","-","-714578000000","-310951000000","469021000000","560586000000","23728000000","2351050672","41996","120972307","24138704","2385"
"2017","4","5041980000000","2821803000000","2220175000000","44.0","1271215000000","962793000000","19.1","1102329000000","955147000000","293951000000","30.8","572528000000","11.4","238.0","1568.8","7367283571780","6534280571780","833003000000","11.6","1.7","20.0","6.8","1.3","9.3","90.0","3.31","37.8","5.7","15.2","0.77","1.7","13.9","13.9","8.7","6574560000000","2151250000000","200834000000","3","0","3","1695400000000","89207000000","149.6","4423310000000","2443300000000","1437800000000","610726000000","1005500000000","1033837000000","0.3","1.5","55","4131260000000","3773700000000","3773706000000","57","141852000000","3672340000000","1061410000000","139536000000","-","-633847000000","-453168000000","893410000000","168000000000","4994000000","2405404223","38826","129860918","24797636","2717"
"2016","4","4748260000000","-","-","-","-","912976000000","19.2","1050575000000","895897000000","253282000000","28.3","546658000000","11.5","222.4","1446.1","8011888024778","7181846024778","830042000000","13.3","2.0","26.9","7.6","1.5","10.6","85.0","2.91","38.2","5.9","15.4","0.76","1.8","14.4","14.3","8.7","6263830000000","1966030000000","226607000000","4","1","3","1452810000000","77656000000","181.8","4297800000000","2414690000000","1081490000000","119259000000","1333200000000","1056649000000","0.3","1.5","59","3849130000000","3554420000000","3554420000000","57","141852000000","3354140000000","1161070000000","137599000000","-","-637225000000","-485784000000","1037070000000","124000000000","2841000000","2457852849","35032","135540649","26061201","2922"
"2015","4","4466140000000","-","-","-","-","833358000000","18.7","970771000000","819185000000","253649000000","31.0","494465000000","11.1","198.6","1328.9","8526436452270","7483345452270","1043091000000","15.3","2.3","34.5","8.9","1.7","11.9","70.0","2.33","35.2","5.3","14.9","0.77","1.8","14.1","12.8","8.5","5807250000000","1739400000000","192200000000","3","1","3","1313660000000","79626000000","181.5","4067850000000","2297790000000","958548000000","84982000000","1339240000000","1235291000000","0.4","2.1","62","3509460000000","3308230000000","3308230000000","57","141852000000","2995420000000","884538000000","137413000000","-","-667917000000","-299003000000","796678000000","87860000000","3416000000","2489469545","31834","140294654","26178237","3006"
"2014","4","4270094000000","-","-","-","-","741298000000","17.4","1264001000000","752402000000","270350000000","37.6","427931000000","10.0","170.8","1201.9","7377894892869","6814677892869","563217000000","16.1","2.3","36.4","5.9","1.5","7.2","170.0","2.08","33.2","14.1","14.2","0.81","1.7","13.5","12.3","8.2","5250364000000","1707937000000","264240000000","5","1","4","1173433000000","79232000000","178.2","3542427000000","2011615000000","958254000000","101739000000","1053361000000","827457000000","0.3","1.3","59","3238748000000","2952116000000","3010573000000","57","141851000000","2586143000000","962249000000","494569000000","28134000000","-674520000000","-224862000000","441078000000","521171000000","-","2504935818","28456","150059531","26050675","2721"
"2013","4","4333628000000","-","-","-","-","663245000000","15.3","1161597000000","662887000000","264771000000","42.7","322038000000","7.4","128.6","1087.2","5586682526028","4989782526028","596900000000","-","1.8","-","-","-","10.0","130.0","2.18","33.7","12.0","11.8","0.88","1.8","11.2","11.2","6.5","4945756000000","1545599000000","222050000000","4","1","4","1094919000000","86060000000","147.3","3400157000000","2028767000000","1048936000000","87232000000","979830000000","818950000000","0.3","1.9","66","2916989000000","2657702000000","2723392000000","55","141851000000","2291730000000","772207000000","470098000000","28254000000","-546257000000","-105643000000","262934000000","509273000000","-","2504935956","27073","160071954","24498393","1992"
"2012","4","3662288000000","-","-","-","-","512669000000","14.0","935839000000","514421000000","162247000000","39.4","241469000000","6.6","105.3","981.0","3654988392760","2958294392760","696694000000","11.8","1.3","15.6","4.0","-","4.4","-","2.33","0.2","-","10.7","0.9","1.8","9.3","11.5","5.9","4084999000000","1250869000000","96952000000","2","0","3","971244000000","56942000000","142.6","2834129000000","1761635000000","877195000000","82753000000","884439000000","793646000000","0.4","2.9","66","2323363000000","2218581000000","2249795000000","55","141851000000","2055586000000","523908000000","406726000000","16444000000","-472992000000","-140249000000","108137000000","415771000000","-","2293274400","20238","180960965","25331999","1290"
"2011","4","2394135000000","-","-","-","-","477647000000","20.0","909808000000","451178000000","207560000000","45.7","238604000000","10.0","104.1","898.7","2802112747088","2048470747088","753642000000","8.7","1.0","8.7","3.1","-","3.1","16000.0","2.99","25.6","1780.4","11.6","0.6","1.9","9.9","9.3","6.0","4004009000000","1136882000000","100037000000","2","1","5","760890000000","65232000000","135.2","2867126000000","1875384000000","840650000000","90661000000","1034733000000","853679000000","0.4","3.2","76","2128624000000","2041879000000","2060747000000","51","141851000000","1879087000000","725886000000","417886000000","14275000000","-484507000000","-225931000000","331102000000","394784000000","-","2293087200","-","-","-","893"
