"åàéZîNìx","åàéZélîºä˙","îÑè„çÇ","îÑè„å¥âø","îÑè„ëçóòâv","îÑè„ëçóòâvó¶","îÃä«îÔ","âcã∆óòâv","âcã∆óòâvó¶","EBITDA","åoèÌóòâv","ñ@êlê≈ìô","é¿éøé¿å¯ê≈ó¶","êeâÔé–Ç…ãAëÆÇ∑ÇÈèÉóòâv","èÉóòâvó¶","EPS","BPS","äÈã∆âøíl","éûâøëçäz","èÉóLóòéqïâç¬","PERÅiâÔó\Åj","PBR","PER Å~ PBR","EV/EBITDAÅiâÔó\Åj","PSR","PCFR","àÍäîìñÇΩÇËîzìñã‡","îzìñóòâÒÇËÅié¿ê—Åj","îzìñê´å¸","é©å»éëñ{îzìñó¶","ROE","ëçéëéYâÒì]ó¶","ç‡ñ±ÉåÉoÉåÉbÉW","é¿éøROE","ROIC","ROA","ëçéëéY","ó¨ìÆéëéY","åªã‡ãyÇ—óaã‡","åªã‡/ëçéëéY","åªã‡/åéä‘îÑè„","åªã‡/éûâøëçäz","îÑä|ã‡Ç®ÇÊÇ—éÛéÊéËå`","êªïiÇ®ÇÊÇ—édä|ïi","ó¨ìÆî‰ó¶","å≈íËéëéY","ïâç¬","ó¨ìÆïâç¬","îÉä|ã‡Ç®ÇÊÇ—éxï•éËå`","å≈íËïâç¬","óLóòéqïâç¬","D/EÉåÉVÉI","ÉlÉbÉgDèÉóòâvî{ó¶","é©å»äîí≤êÆçœïâç¬î‰ó¶","èÉéëéY","äîéÂéëñ{","é©å»éëñ{","é©å»éëñ{î‰ó¶","éëñ{ã‡","óòâvèËó]ã‡","âcã∆CF","å∏âøèûãpîÔ","ÇÃÇÍÇÒèûãpîÔ","ìäéëCF","ç‡ñ±CF","ÉtÉäÅ[CF","ê›îıìäéëäz","å§ãÜäJî≠îÔ","î≠çsçœäîéÆëçêî","è]ã∆àıêî","îÑè„/è]ã∆àıêî","âcóò/è]ã∆àıêî","äîâø"
"2021","4","2495588000000","2063864000000","431723000000","17.3","347006000000","84716000000","3.4","157113000000","114964000000","16045000000","15.8","85738000000","3.4","140.4","762.9","1041043233263","701834233263","339209000000","8.3","1.5","12.4","6.3","0.3","4.5","40.0","3.48","28.5","5.2","18.4","1.28","4.2","18.4","6.3","4.4","1956288000000","1230628000000","287361000000","15","1","41","-","310283000000","154.5","725660000000","1475271000000","796451000000","379394000000","678820000000","626570000000","1.3","4.0","307","481017000000","456842000000","466017000000","24","5000000000","356966000000","75157000000","72397000000","-","-31448000000","-124291000000","12084000000","63073000000","-","610821787","-","-","-","1149"
"2020","4","2425910000000","2004593000000","421316000000","17.4","338204000000","83112000000","3.4","155054000000","63175000000","14215000000","21.4","53263000000","2.2","87.2","573.6","1549633910000","1166629910000","383004000000","23.3","3.3","77.7","10.1","0.5","9.6","30.0","1.57","34.4","5.2","15.2","1.26","5.5","14.6","6.4","2.8","1927226000000","1188770000000","341917000000","18","2","29","457649000000","-","134.2","738456000000","1563087000000","885582000000","361825000000","677505000000","724921000000","2.1","7.2","413","364139000000","389624000000","350349000000","18","5000000000","289551000000","204642000000","71942000000","-","-14114000000","-76724000000","113070000000","91572000000","86793000000","610801000","50478","48058758","1646499","1910"
"2019","4","2262284000000","1857007000000","405277000000","17.9","353812000000","51464000000","2.3","124094000000","50175000000","17773000000","55.0","13726000000","0.6","25.8","482.3","1154454934185","603033934185","551421000000","7.5","2.4","17.7","6.7","0.2","4.0","18.0","1.59","69.7","3.7","5.4","1.25","7.1","5.1","3.3","0.8","1811907000000","1081148000000","225049000000","12","1","37","423618000000","292839000000","125.0","730759000000","1540948000000","864583000000","311999000000","676365000000","776470000000","3.0","40.2","541","270959000000","347143000000","256274000000","14","5000000000","247283000000","68453000000","72630000000","-","-128249000000","4560000000","-24439000000","92892000000","100591000000","531307431","52876","42784704","973296","1135"
"2018","4","2394767000000","1974699000000","420068000000","17.5","342679000000","77388000000","3.2","156237000000","62849000000","1234000000","2.1","64012000000","2.7","120.5","642.7","1030140537326","647137537326","383003000000","7.2","1.9","13.6","5.5","0.3","3.8","20.0","1.64","16.6","3.1","18.7","1.3","5.4","18.0","7.7","3.5","1848551000000","1131605000000","266648000000","14","1","41","534630000000","241480000000","139.4","716940000000","1491220000000","811878000000","372001000000","679341000000","649651000000","1.9","6.0","402","357331000000","447564000000","341454000000","18","5000000000","247826000000","78305000000","78849000000","-","-168052000000","-88517000000","-1843000000","80148000000","108545000000","531311607","54156","44219791","1428983","1218"
"2017","4","2427271000000","2023007000000","404264000000","16.7","314138000000","90125000000","3.7","166241000000","89320000000","18711000000","20.9","70225000000","2.9","141.2","760.9","1787233023520","1581252023520","205981000000","22.9","4.2","95.8","10.6","0.6","10.9","10.0","0.31","70.8","1.3","18.6","1.27","5.0","17.9","7.1","3.7","1908461000000","1217193000000","422302000000","22","2","27","471575000000","219713000000","146.0","691247000000","1506748000000","833467000000","384966000000","673280000000","628283000000","1.7","2.9","363","401713000000","491302000000","378342000000","20","5000000000","204906000000","105270000000","76116000000","-","-126006000000","-29133000000","-39883000000","145153000000","-","497249064","47171","51456848","1910602","3180"
"2016","4","2050639000000","1666784000000","383854000000","18.7","321400000000","62454000000","3.0","130689000000","25070000000","23738000000","-4044.0","-24877000000","-","-50.0","591.6","2498876428810","2337126428810","161750000000","-","7.9","-","21.6","1.1","56.8","-","0.0","0.0","-","-","1.16","6.0","-","4.1","-","1773682000000","1193709000000","482117000000","27","3","21","375564000000","217891000000","148.9","579936000000","1465881000000","801637000000","306007000000","664243000000","643867000000","2.2","-6.5","456","307801000000","419292000000","294155000000","17","5000000000","-148597000000","127231000000","68235000000","-","-90677000000","272199000000","28285000000","98946000000","-","497260942","41898","48943601","1490620","4700"
"2015","4","2461589000000","2228277000000","233312000000","9.5","395279000000","-161967000000","-","-","-192460000000","22064000000","-9.5","-255972000000","-","-1514.0","-254.6","655542526113","218097526113","437445000000","-","-","-","-","0.1","2.8","0.0","0.0","0.0","-","-","1.57","-36.5","-","-","-","1570672000000","965959000000","275399000000","18","1","126","287271000000","184313000000","70.3","604655000000","1601883000000","1374862000000","212556000000","227021000000","712844000000","-16.6","-1.7","-9253","-31211000000","85414000000","-43050000000","-3","500000000","-123644000000","-18866000000","76724000000","-","-40513000000","-15360000000","-91380000000","72514000000","-","169067850","43511","56573947","-3722438","1290"
"2014","4","2786256000000","2397749000000","388507000000","13.9","436572000000","-48065000000","-","-","-96526000000","31413000000","-16.6","-222347000000","-","-1315.1","178.4","1092325476370","397322476370","695003000000","-","13.2","-","6.9","0.1","5.0","0.0","0.0","0.0","-","-","1.42","65.0","-","-","-","1961909000000","1299195000000","258493000000","13","1","65","414014000000","338300000000","77.0","662631000000","1917394000000","1686954000000","334545000000","230440000000","953496000000","31.6","-3.1","3283","44515000000","116489000000","30166000000","2","121885000000","-87448000000","17339000000","109324000000","-","-16043000000","-136090000000","-81145000000","98484000000","-","169073394","49096","56751181","-979000","2350"
"2013","4","2927186000000","2396344000000","530842000000","18.1","422282000000","108560000000","3.7","232336000000","53277000000","32982000000","71.7","11559000000","0.4","68.4","1154.3","1222680252390","530900252390","691780000000","-","2.7","-","-","-","4.3","0.0","0.0","0.0","-","5.9","1.34","11.2","5.5","6.0","0.5","2181680000000","1374244000000","379596000000","17","2","72","432744000000","295126000000","88.6","807299000000","1974507000000","1551625000000","292518000000","422882000000","1071376000000","5.5","59.8","893","207173000000","339042000000","195160000000","9","121885000000","135096000000","198984000000","123776000000","-","-84940000000","32753000000","116884000000","82100000000","-","169076514","50253","58248980","2160269","3140"
"2012","4","2478586000000","2218003000000","260583000000","10.5","406849000000","-146266000000","-","-","-206488000000","77579000000","-16.6","-545347000000","-","-4676.2","1069.0","1268654109424","317213109424","951441000000","-","2.5","-","-","0.1","-1.2","0.0","0.0","0.0","-","-","1.19","16.7","-","-","-","2087763000000","1221835000000","191941000000","9","1","61","424223000000","310709000000","73.3","865318000000","1952926000000","1667533000000","293047000000","285393000000","1143382000000","9.2","-1.7","1313","134837000000","183732000000","124671000000","6","212337000000","-290912000000","-81075000000","177765000000","-","7110000000","51637000000","-211080000000","130005000000","-","116622467","50647","48938456","-2887950","2720"
