"åàéZîNìx","åàéZélîºä˙","îÑè„çÇ","îÑè„å¥âø","îÑè„ëçóòâv","îÑè„ëçóòâvó¶","îÃä«îÔ","âcã∆óòâv","âcã∆óòâvó¶","EBITDA","åoèÌóòâv","ñ@êlê≈ìô","é¿éøé¿å¯ê≈ó¶","êeâÔé–Ç…ãAëÆÇ∑ÇÈèÉóòâv","èÉóòâvó¶","EPS","BPS","äÈã∆âøíl","éûâøëçäz","èÉóLóòéqïâç¬","PERÅiâÔó\Åj","PBR","PER Å~ PBR","EV/EBITDAÅiâÔó\Åj","PSR","PCFR","àÍäîìñÇΩÇËîzìñã‡","îzìñóòâÒÇËÅié¿ê—Åj","îzìñê´å¸","é©å»éëñ{îzìñó¶","ROE","ëçéëéYâÒì]ó¶","ç‡ñ±ÉåÉoÉåÉbÉW","é¿éøROE","ROIC","ROA","ëçéëéY","ó¨ìÆéëéY","åªã‡ãyÇ—óaã‡","åªã‡/ëçéëéY","åªã‡/åéä‘îÑè„","åªã‡/éûâøëçäz","îÑä|ã‡Ç®ÇÊÇ—éÛéÊéËå`","êªïiÇ®ÇÊÇ—édä|ïi","ó¨ìÆî‰ó¶","å≈íËéëéY","ïâç¬","ó¨ìÆïâç¬","îÉä|ã‡Ç®ÇÊÇ—éxï•éËå`","å≈íËïâç¬","óLóòéqïâç¬","D/EÉåÉVÉI","ÉlÉbÉgDèÉóòâvî{ó¶","é©å»äîí≤êÆçœïâç¬î‰ó¶","èÉéëéY","äîéÂéëñ{","é©å»éëñ{","é©å»éëñ{î‰ó¶","éëñ{ã‡","óòâvèËó]ã‡","âcã∆CF","å∏âøèûãpîÔ","ÇÃÇÍÇÒèûãpîÔ","ìäéëCF","ç‡ñ±CF","ÉtÉäÅ[CF","ê›îıìäéëäz","å§ãÜäJî≠îÔ","î≠çsçœäîéÆëçêî","è]ã∆àıêî","îÑè„/è]ã∆àıêî","âcóò/è]ã∆àıêî","äîâø"
"2021","4","2551906000000","1875904000000","676002000000","26.5","463411000000","212590000000","8.3","432529000000","215849000000","65747000000","30.5","142979000000","5.6","102.0","906.2","4200717668118","3390963668118","809754000000","26.1","2.7","69.6","9.7","1.3","9.7","21.0","0.87","20.6","2.3","11.3","0.83","2.4","11.3","6.3","4.6","3084513000000","1247041000000","246941000000","8","1","7","672665000000","25429000000","126.2","1837472000000","1756246000000","987797000000","462231000000","768449000000","1056695000000","0.8","5.7","132","1328267000000","1270874000000","1270874000000","41","142520000000","915853000000","310404000000","219939000000","-","-196487000000","-166513000000","135410000000","174994000000","-","1402383651","-","-","-","2418"
"2020","4","2318658000000","1734083000000","584575000000","25.2","445402000000","139173000000","6.0","353497000000","130452000000","48751000000","37.4","76843000000","3.3","54.8","765.0","2853629675655","2402480675655","451149000000","33.8","2.2","75.8","8.5","1.1","8.4","18.0","1.05","32.9","2.4","7.2","0.8","2.7","7.2","5.0","2.7","2897015000000","1110056000000","287058000000","10","1","12","601883000000","14476000000","120.1","1786959000000","1770468000000","924387000000","419012000000","846080000000","738207000000","0.7","5.9","157","1126548000000","1072899000000","1072900000000","37","142520000000","721565000000","352492000000","214324000000","-","-173893000000","-101618000000","182990000000","169502000000","22739000000","1402498935","139677","16600142","996392","1713"
"2019","4","2266808000000","1694577000000","572231000000","25.2","441294000000","130937000000","5.8","330119000000","120155000000","40383000000","33.6","75148000000","3.3","53.6","670.0","2012560008880","1458599008880","553961000000","15.9","1.6","24.6","5.8","0.7","5.0","18.0","1.73","33.6","2.7","8.0","0.84","2.9","8.0","5.3","2.8","2686008000000","966890000000","205356000000","8","1","14","572175000000","13727000000","109.5","1719118000000","1698593000000","883038000000","359508000000","815555000000","759317000000","0.8","7.4","172","987415000000","939683000000","939683000000","35","142520000000","659563000000","280029000000","199182000000","-","-257240000000","-66081000000","86186000000","193843000000","21793000000","1402499047","133196","17018589","983040","1040"
"2018","4","2163625000000","1618636000000","544988000000","25.2","397272000000","147716000000","6.8","305754000000","146914000000","49210000000","33.5","93616000000","4.3","66.7","660.0","2042165336387","1712451336387","329714000000","19.0","1.8","35.2","6.8","0.8","6.9","17.0","1.39","25.5","2.6","10.1","0.87","2.7","10.1","6.5","3.8","2476062000000","974467000000","251309000000","10","1","15","549126000000","15294000000","119.3","1501595000000","1509253000000","816859000000","359013000000","692394000000","581023000000","0.6","3.5","156","966809000000","925667000000","925666000000","37","142520000000","603171000000","242009000000","158038000000","-","-186879000000","5451000000","62795000000","179214000000","15094000000","1402499047","123884","17464927","1192374","1221"
"2017","4","2039690000000","1535535000000","504155000000","24.7","381035000000","123120000000","6.0","308104000000","122704000000","37013000000","30.2","82392000000","4.0","58.7","589.1","2124479921204","1587628921204","536851000000","26.9","1.9","51.7","7.0","0.8","6.5","15.0","1.33","25.5","2.5","10.0","0.9","2.7","10.0","5.5","3.6","2270203000000","850450000000","190070000000","8","1","12","485363000000","41164000000","120.3","1419752000000","1409696000000","707217000000","307885000000","702479000000","726921000000","0.9","6.5","164","860506000000","826179000000","826179000000","36","142520000000","528601000000","234692000000","158054000000","26930000000","-203998000000","-90855000000","36028000000","198664000000","-","1402499047","118006","17284630","1043337","1132"
"2016","4","1732473000000","1293600000000","438872000000","25.3","321763000000","117109000000","6.8","288885000000","112993000000","36820000000","35.0","65686000000","3.8","46.8","571.9","1913890477280","1481039477280","432851000000","30.2","1.8","55.8","6.9","0.9","6.7","75.0","1.42","32.0","13.1","8.2","0.77","2.8","8.2","5.5","2.9","2238941000000","897910000000","212459000000","9","1","14","458085000000","31210000000","107.7","1341031000000","1405225000000","833619000000","-","571605000000","645310000000","0.8","6.6","169","833715000000","784937000000","802148000000","36","142520000000","501369000000","238552000000","154542000000","17234000000","-428354000000","222076000000","80412000000","158140000000","-","1402499505","111664","15515054","1048762","1056"
"2015","4","1614897000000","1216795000000","398101000000","24.7","297216000000","100885000000","6.2","248846000000","98158000000","42354000000","39.3","63373000000","3.9","45.2","528.3","1836714440650","1584824440650","251890000000","28.3","2.1","60.5","7.4","1.0","7.8","70.0","1.24","31.0","13.3","8.6","0.87","2.5","8.6","5.1","3.4","1860319000000","842701000000","148495000000","8","1","9","403146000000","26675000000","156.9","1017618000000","1086648000000","537258000000","-","549390000000","400385000000","0.5","4.0","140","773670000000","734273000000","740908000000","40","142520000000","452458000000","232751000000","147961000000","-","-188730000000","-58179000000","98723000000","134028000000","-","1402499505","80526","20054355","1252825","1130"
"2014","4","1511812000000","1147302000000","364509000000","24.1","280495000000","84013000000","5.6","230909000000","77909000000","40416000000","54.6","32144000000","2.1","22.9","551.5","1746035482230","1467014482230","279021000000","39.6","1.9","75.2","7.5","1.0","8.0","60.0","1.15","52.4","10.9","4.2","0.83","2.4","4.2","3.6","1.8","1822837000000","772275000000","160108000000","9","1","11","366678000000","32538000000","161.0","1050561000000","1016631000000","479554000000","-","537077000000","439129000000","0.6","8.7","126","806205000000","690113000000","773494000000","42","142520000000","408293000000","183880000000","146896000000","-","-157137000000","17296000000","42980000000","140900000000","-","1402499505","76642","19725633","1096174","1046"
"2013","4","1343772000000","1031213000000","312559000000","23.3","249975000000","62583000000","4.7","200585000000","62153000000","29155000000","53.7","23287000000","1.7","16.6","482.6","1351452500000","1126207500000","225245000000","-","1.7","-","-","-","8.2","60.0","1.49","36.5","12.4","3.4","0.8","2.5","3.4","3.1","1.4","1689940000000","669206000000","180430000000","11","2","16","344221000000","22643000000","147.2","1020733000000","980121000000","454714000000","-","525407000000","405675000000","0.6","9.7","138","709818000000","666742000000","676825000000","40","142520000000","384922000000","234524000000","138002000000","-","-189687000000","-19345000000","86799000000","147725000000","-","1402500000","75020","17912183","834218","803"
"2012","4","1301941000000","980524000000","321416000000","24.7","235720000000","85696000000","6.6","225751000000","81870000000","32024000000","41.6","43517000000","3.3","31.0","464.4","1105224500000","879367500000","225857000000","23.1","1.4","31.2","4.9","0.7","4.9","6000.0","1.91","38.7","1292.0","6.7","0.85","2.3","6.7","5.2","2.9","1524309000000","601261000000","152504000000","10","1","17","313600000000","24102000000","151.3","923047000000","840102000000","397289000000","-","442812000000","378361000000","0.6","5.2","123","684207000000","660771000000","651313000000","43","142520000000","378951000000","161327000000","140055000000","-","-115044000000","-35667000000","39214000000","122113000000","-","1402500000","61369","21214962","1396405","627"
"2011","4","1251177000000","941881000000","309295000000","24.7","228878000000","80416000000","6.4","228743000000","75588000000","40815000000","56.8","30446000000","2.4","21.7","431.9","1055416500000","815974500000","239442000000","24.7","1.3","33.3","4.6","0.7","4.5","6000.0","2.06","55.3","1389.3","5.0","0.85","2.4","5.0","4.0","2.1","1474894000000","540408000000","140827000000","10","1","17","273737000000","25811000000","154.2","934485000000","835143000000","350465000000","-","484678000000","380269000000","0.6","7.9","131","639750000000","634006000000","605709000000","41","142520000000","352186000000","190247000000","148327000000","-","-159840000000","-65957000000","54764000000","135483000000","-","1402500000","-","-","-","582"
"2010","4","1161962000000","882329000000","279632000000","24.1","201326000000","78306000000","6.7","230563000000","75779000000","29940000000","43.7","37313000000","3.2","26.6","428.9","967074500000","721165500000","245909000000","19.8","1.2","23.7","4.3","0.6","3.8","6000.0","2.33","45.1","1398.8","6.2","0.79","2.4","6.2","4.8","2.5","1468617000000","540368000000","168558000000","11","2","23","240870000000","28643000000","149.0","928248000000","838299000000","362676000000","-","475623000000","414467000000","0.7","6.6","133","630317000000","620370000000","601601000000","41","142520000000","338550000000","229077000000","152257000000","-","-285545000000","104885000000","83676000000","145401000000","-","1402500000","-","-","-","514"
"2009","4","1142940000000","870589000000","272351000000","23.8","190662000000","81689000000","7.1","236189000000","75722000000","35511000000","49.5","35662000000","3.1","25.4","416.8","1044217500000","873757500000","170460000000","25.3","1.5","37.9","4.5","0.8","4.6","6000.0","1.93","47.2","1439.6","6.1","0.89","2.2","6.1","5.3","2.8","1279256000000","455632000000","118708000000","9","1","14","223084000000","26140000000","131.7","823623000000","664089000000","345937000000","-","318152000000","289168000000","0.5","4.8","108","615167000000","599414000000","584538000000","46","142520000000","317594000000","257760000000","154500000000","-","-174093000000","-63756000000","94457000000","163303000000","-","1402500000","-","-","-","623"
"2008","4","1139092000000","861942000000","277150000000","24.3","178603000000","98546000000","8.7","256440000000","95552000000","40548000000","44.3","48360000000","4.2","34.5","403.8","955632000000","749496000000","206136000000","13.9","1.3","18.4","3.6","0.7","3.5","6000.0","2.25","34.8","1485.9","8.5","0.89","2.3","8.5","6.5","3.8","1275091000000","448458000000","125421000000","10","1","17","219984000000","47017000000","140.2","826633000000","683087000000","319942000000","-","363145000000","331557000000","0.6","4.3","115","592004000000","580572000000","566309000000","44","142520000000","298752000000","212541000000","157894000000","-","-219444000000","27830000000","25743000000","186798000000","-","1402500000","-","-","-","534"
