"åàéZîNìx","åàéZélîºä˙","îÑè„çÇ","îÑè„å¥âø","îÑè„ëçóòâv","îÑè„ëçóòâvó¶","îÃä«îÔ","âcã∆óòâv","âcã∆óòâvó¶","EBITDA","åoèÌóòâv","ñ@êlê≈ìô","é¿éøé¿å¯ê≈ó¶","êeâÔé–Ç…ãAëÆÇ∑ÇÈèÉóòâv","èÉóòâvó¶","EPS","BPS","äÈã∆âøíl","éûâøëçäz","èÉóLóòéqïâç¬","PERÅiâÔó\Åj","PBR","PER Å~ PBR","EV/EBITDAÅiâÔó\Åj","PSR","PCFR","àÍäîìñÇΩÇËîzìñã‡","îzìñóòâÒÇËÅié¿ê—Åj","îzìñê´å¸","é©å»éëñ{îzìñó¶","ROE","ëçéëéYâÒì]ó¶","ç‡ñ±ÉåÉoÉåÉbÉW","é¿éøROE","ROIC","ROA","ëçéëéY","ó¨ìÆéëéY","åªã‡ãyÇ—óaã‡","åªã‡/ëçéëéY","åªã‡/åéä‘îÑè„","åªã‡/éûâøëçäz","îÑä|ã‡Ç®ÇÊÇ—éÛéÊéËå`","êªïiÇ®ÇÊÇ—édä|ïi","ó¨ìÆî‰ó¶","å≈íËéëéY","ïâç¬","ó¨ìÆïâç¬","îÉä|ã‡Ç®ÇÊÇ—éxï•éËå`","å≈íËïâç¬","óLóòéqïâç¬","D/EÉåÉVÉI","ÉlÉbÉgDèÉóòâvî{ó¶","é©å»äîí≤êÆçœïâç¬î‰ó¶","èÉéëéY","äîéÂéëñ{","é©å»éëñ{","é©å»éëñ{î‰ó¶","éëñ{ã‡","óòâvèËó]ã‡","âcã∆CF","å∏âøèûãpîÔ","ÇÃÇÍÇÒèûãpîÔ","ìäéëCF","ç‡ñ±CF","ÉtÉäÅ[CF","ê›îıìäéëäz","å§ãÜäJî≠îÔ","î≠çsçœäîéÆëçêî","è]ã∆àıêî","îÑè„/è]ã∆àıêî","âcóò/è]ã∆àıêî","äîâø"
"2021","4","1500879000000","1244300000000","256578000000","17.1","210772000000","45805000000","3.1","106658000000","29934000000","6867000000","22.3","21801000000","1.5","130.2","2861.2","759803279698","372793279698","387010000000","24.9","0.8","19.3","7.1","0.2","4.9","40.0","1.8","30.7","1.4","4.5","0.74","4.2","4.5","4.0","1.1","2022748000000","1297781000000","114469000000","6","1","31","-","658683000000","131.4","724967000000","1524225000000","987328000000","239976000000","536896000000","501479000000","1.0","17.8","306","498522000000","444262000000","479180000000","24","104484000000","285381000000","144430000000","60853000000","-","-52537000000","-102345000000","82031000000","62399000000","-","167472273","-","-","-","2226"
"2020","4","1488486000000","1297324000000","191162000000","12.8","196468000000","-5305000000","-","-","-2855000000","2798000000","-19.0","-19332000000","-","-115.7","2785.7","902676849500","458029849500","444647000000","-","1.0","-","-","0.3","12.0","0.0","0.0","0.0","-","-","0.76","4.2","-","-","-","1963276000000","1285407000000","126702000000","6","1","28","460436000000","658542000000","140.1","677868000000","1480500000000","917555000000","247294000000","562944000000","571349000000","1.2","-23.0","307","482775000000","465467000000","465333000000","24","104484000000","306576000000","34601000000","61258000000","-","-37392000000","23093000000","-20999000000","55600000000","44900000000","167042250","36691","40568150","-144586","2742"
"2019","4","1641335000000","1370809000000","270526000000","16.5","208463000000","62063000000","3.8","123346000000","40429000000","19046000000","48.4","18662000000","1.1","111.7","2727.6","693445949705","262091949705","431354000000","10.5","0.6","6.0","5.7","0.2","3.0","35.0","2.23","31.3","1.3","4.1","0.84","4.3","4.1","4.3","1.0","1957845000000","1258781000000","106108000000","5","1","40","473204000000","631657000000","132.8","699063000000","1486283000000","947726000000","261159000000","538556000000","537462000000","1.2","23.1","315","471562000000","485520000000","455628000000","23","104484000000","326626000000","-15461000000","61283000000","-","-69401000000","115803000000","-85956000000","70495000000","52600000000","167043945","36332","45176016","1708219","1569"
"2018","4","1594743000000","1326668000000","268075000000","16.8","204052000000","64023000000","4.0","123045000000","37861000000","8022000000","21.2","27453000000","1.7","164.3","2851.8","821145767280","456033767280","365112000000","14.7","1.0","14.1","6.6","0.3","5.1","70.0","2.56","42.6","2.5","5.8","0.87","3.9","5.8","6.1","1.5","1838855000000","1136340000000","74311000000","4","1","16","427665000000","592821000000","131.5","702514000000","1346593000000","864280000000","247191000000","482313000000","439423000000","0.9","13.3","273","492261000000","483502000000","476387000000","26","104484000000","324606000000","109762000000","59022000000","-","-85344000000","-19771000000","42862000000","66900000000","48700000000","167045336","35691","44681937","1793814","2730"
"2017","4","1574242000000","1319715000000","254527000000","16.2","198602000000","55925000000","3.6","112062000000","43225000000","1652000000","5.0","28915000000","1.8","173.1","2790.0","950654341520","574643341520","376011000000","25.0","1.2","30.8","8.7","0.4","7.3","33.0","1.74","175.0","1.2","6.2","0.88","3.8","6.2","5.9","1.6","1785028000000","1115776000000","70632000000","4","1","12","470110000000","504737000000","128.3","669252000000","1303642000000","869398000000","245398000000","434244000000","446643000000","1.0","13.0","271","481386000000","466944000000","466062000000","26","104484000000","308010000000","56050000000","56137000000","-","-80590000000","37770000000","-26113000000","82163000000","-","167047483","35805","43967100","1561933","3440"
"2016","4","1518830000000","1278906000000","239923000000","15.8","193963000000","45960000000","3.0","97524000000","36671000000","10948000000","28.2","26204000000","1.7","156.9","2617.4","909946619656","564644619656","345302000000","26.9","1.3","34.7","9.9","0.4","7.8","6.0","1.78","38.3","0.2","6.0","0.9","3.9","6.0","4.2","1.6","1687363000000","1077835000000","55388000000","3","0","10","444633000000","484860000000","127.8","609527000000","1236035000000","843441000000","240572000000","392594000000","400690000000","0.9","13.2","274","451327000000","446230000000","437247000000","26","104484000000","287448000000","93514000000","51564000000","-","-64879000000","-15850000000","10770000000","82744000000","-","167054621","35127","43238250","1308395","3380"
"2015","4","1541096000000","1253691000000","287405000000","18.6","191408000000","95996000000","6.2","145000000000","93229000000","27153000000","36.3","46043000000","3.0","275.6","2582.2","899202306600","542937306600","356265000000","12.1","1.3","15.2","6.4","0.3","5.8","12.0","3.69","43.5","0.5","10.7","0.95","3.8","10.7","8.3","2.8","1620458000000","1017903000000","42157000000","3","0","8","381339000000","492963000000","132.6","602554000000","1174832000000","767711000000","233979000000","407120000000","398422000000","0.9","7.7","264","445625000000","438419000000","431368000000","27","104484000000","279627000000","86059000000","49004000000","-","-74185000000","-23400000000","9749000000","76310000000","-","167057633","34605","44533911","2774050","3250"
"2014","4","1486123000000","1216680000000","269443000000","18.1","182184000000","87259000000","5.9","131831000000","84288000000","30343000000","36.0","51639000000","3.5","309.1","2585.9","1376791495869","1014062495869","362729000000","18.1","2.3","42.5","10.5","0.7","10.1","10.0","1.65","32.4","0.4","12.0","0.89","3.8","12.0","6.7","3.1","1662283000000","1073062000000","51645000000","3","0","5","421890000000","498650000000","130.1","589220000000","1214326000000","824623000000","253907000000","389702000000","414374000000","1.0","7.0","271","447957000000","412416000000","431996000000","26","104484000000","253605000000","127651000000","44572000000","-","-67397000000","-57133000000","47555000000","80096000000","-","167061367","35471","41896845","2460010","6070"
"2013","4","1385482000000","1140293000000","245189000000","17.7","172837000000","72351000000","5.2","110189000000","60605000000","20311000000","33.1","38601000000","2.8","230.9","2171.6","1031959360620","635265360620","396694000000","-","1.7","-","-","-","16.8","6.0","1.58","26.0","0.3","10.6","0.89","4.3","10.6","6.4","2.5","1554430000000","1005754000000","47949000000","3","0","8","415664000000","458032000000","126.4","548675000000","1177744000000","795415000000","252107000000","382328000000","444643000000","1.2","10.3","313","376686000000","376284000000","363041000000","23","104484000000","217449000000","151721000000","37838000000","-","-77559000000","-62505000000","63995000000","87726000000","-","167175095","34620","40019700","2089861","3800"
"2012","4","1288881000000","1085469000000","203412000000","15.8","161349000000","42062000000","3.3","90447000000","39328000000","13140000000","28.5","30864000000","2.4","184.6","2023.2","939305800185","493178800185","446127000000","16.4","1.5","24.0","10.6","0.4","6.3","5.0","1.69","27.1","0.2","9.1","0.88","4.3","9.1","3.5","2.1","1466290000000","1016813000000","38525000000","3","0","8","432649000000","460104000000","129.9","449476000000","1116409000000","782540000000","281062000000","333868000000","484652000000","1.4","14.5","319","349881000000","357379000000","338240000000","23","104484000000","198528000000","28101000000","48385000000","-","-81160000000","57671000000","-50523000000","78624000000","-","167179254","34010","37897118","1236754","2950"
